"","Gene.symbol","logFC"
"14044","KLRC2///KLRC1",1.43745855
"14062","ZAK",-1.44024964
"14075","",-1.4199866
"14087","MEOX2",-2.12147245
"14088","TGFB1I1",-1.56254261
"14089","HOXB3",-1.07710085
"14096","PQLC2L",1.01656113
"14103","TFF2",3.88454548
"14116","ACSL5",1.16512214
"14118","MDK",-1.06493361
"14120","TSHZ3",-1.09209732
"14124","",-1.14297698
"14125","FILIP1",-1.97946815
"14154","",-1.02582145
"14159","ABHD17C",1.21958941
"14168","F5",1.42657161
"14169","NTRK2",-1.57725928
"14174","LSAMP",-1.31590684
"14175","GPRC5B",1.01854347
"14181","ERG",-1.14029593
"14188","FXYD1",-1.39648813
"14191","PRSS12",1.26082436
"14193","LOC101926951///PCDH20",1.48066398
"14195","LOC101060835///HLA-DQB1",-1.2406421
"14205","VNN2",-1.13243118
"14207","LOC389831",1.460131
"14233","VGLL3",-1.52807368
"14236","FBLN1",-1.57272001
"14239","ADAM12",-1.09610182
"14243","NRXN2",-1.00729114
"14258","CHRM3",-1.32118725
"14263","MSRB3",-1.77558086
"14265","COL11A1",-2.88828686
"14270","AOX1",-1.36820327
"14287","SERPINA3",-1.94007571
"14304","MXD1",1.40268749
"14325","ELF3",1.61269314
"14327","LGALS3",-1.21572273
"14359","GJC1",-1.44086608
"14363","RSPH1",1.2527757
"14368","SRD5A1",1.24365558
"14378","SPON1",-1.46064059
"14392","MAN1C1",-1.07171023
"14400","CLDN1",-1.77200192
"14414","TMPRSS3",1.95176964
"14422","TPPP",1.06437808
"14433","CDK6",-1.14365275
"14440","ALDH1A1",1.64460925
"14456","EBF2",-1.45550904
"14480","PTGFR",-1.19255481
"14489","WWTR1",-1.08756998
"14494","FBXL22",-1.35847664
"14495","POU2AF1",2.09078956
"14497","LOC102724951///LOC389831",1.04199717
"14507","CXCL9",-2.1432229
"14516","",1.41652317
"14541","",-1.60280377
"14553","INS-IGF2///IGF2",-1.98674938
"14559","ANKRD29",1.34715708
"14570","TNFSF13B",-1.10188015
"14576","",1.15863078
"14583","PKP2",1.29975163
"14598","GSDMB",1.3973758
"14604","",1.2078496
"14606","IFNLR1",1.07914572
"14632","GMNN",1.01875282
"14649","TOX3",2.10496666
"14656","AVPR1A",-1.28563073
"14662","MMP11",-1.17934403
"14665","LOX",-1.3313264
"14674","CDC42",-1.27319066
"14680","CORO1A",-1.08750405
"14698","CBLC",1.22941416
"14711","PCSK5",1.07102831
"14712","RNA45S5",-1.46248924
"14728","CHRM3",-1.15899349
"14730","ZEB1",-1.45967558
"14732","NDE1",-1.08287242
"14737","LRCH2",-1.06962567
"14741","SEMA3A",-1.06166038
"14743","PERP",1.43420842
"14759","NARR///RAB34",-1.02986001
"14779","PCDH7",-1.16781105
"14782","SERPINB1",1.0251236
"14809","FGF10",-1.06226387
"14811","RNF128",2.15229594
"14813","TMEM119",-1.10644685
"14826","HAND2-AS1",-2.03884904
"14829","LOC100507073",-1.46332299
"14847","MATR3",-1.09906693
"14882","SLC7A11",1.82816709
"14913","ZNF521",-1.10668469
"14916","FAM30A",1.30277581
"14978","RGS4",-1.0142864
"14998","HSD17B2",2.57553393
"15000","CALML4",1.07458029
"15032","ANGPTL1",-1.8723431
"15038","FAM83D",-1.51680948
"15040","PTPRC",-1.1308111
"15042","LYVE1",-1.72043416
"15066","",-1.08536349
"15082","COX7A1",-1.20365789
"15088","BICC1",-1.30999776
"15112","MCAM",-1.2477593
"15121","GPT2",1.12396465
"15123","",-1.04035043
"15141","A4GNT",1.66102972
"15143","ITIH5",-1.21663235
"15144","CRISPLD2",-1.00891244
"15151","AMOTL1",-1.18433972
"15152","CXCL12",-1.32492557
"15157","AMN",1.20900953
"15164","BAIAP2L1",1.30631279
"15170","GMDS",1.42820995
"15187","ANXA10",3.63071855
"15195","DKK2",-1.02938793
"15200","NRXN3",-2.09604039
"15215","NRK",-1.93453653
"15220","CPA2",1.92451295
"15232","FAM124A",-1.05326674
"15241","NHSL2",-1.33649748
"15249","TRPS1",-1.01319934
"15271","TRIM36",1.53137694
"15272","",-1.14649397
"15276","PSAT1",-1.06533922
"15285","MUC6",1.99178819
"15299","SALL4",-1.18278826
"15312","CXADR",1.85521075
"15314","FBLN5",-1.1671281
"15330","EPHX2",1.05736228
"15358","AKAP12",-1.58701638
"15368","FAM46B",-1.39770407
"15374","BAG2",-1.07179647
"15375","GULP1",1.19828863
"15382","",-1.01795447
"15387","C19orf33",1.82624725
"15403","SIAE",1.03848538
"15409","MS4A1",-2.04949002
"15410","MS4A1",-2.00519681
"15423","BAIAP2L1",1.53530764
"15482","CHI3L2",-1.33090843
"15486","FGFR1",-1.08989527
"15522","",-1.13374072
"15526","ACKR1",-1.6097428
"15534","INMT",-1.2633414
"15559","PLS1",1.85293209
"15574","SPARCL1",-1.28525149
"15575","IGFBP6",-1.16181851
"15583","NMUR2",1.25983971
"15588","GSTO2",1.22504822
"15636","",-1.25740845
"15638","ADGRF1",1.36634611
"15642","SCNN1A",2.0005804
"15655","SGPP2",1.51181191
"15661","PTCH1",1.11730503
"15671","ELL3",1.14009972
"15672","MAPK13",1.10137137
"15679","CCL15-CCL14///CCL14",-1.5035489
"15718","IGK",-1.3643585
"15726","PALLD",-1.12860253
"15733","DACT3",-1.31694533
"15756","EPHA3",-1.81675806
"15777","SYNPO2",-2.05290812
"15785","GPRC5B",1.53457413
"15788","PLPPR4",-1.36304356
"15799","",-1.00096635
"15818","C7",-2.51403798
"15833","CELF2",-1.08919565
"15838","TUFT1",1.04234606
"15842","FLNC",-1.27267946
"15852","",-1.02400748
"15861","NMU",2.08296733
"15898","STAT1",-1.1598901
"15902","MIR99AHG",-1.27460626
"15907","DCLK1",-1.71046737
"15932","PDZRN4",-1.86032526
"15939","FKBP10",-1.05099284
"15951","EPHB2",-1.02891054
"15953","TACR2",-1.62251816
"15982","PER3",1.14177309
"15986","ESRRG",1.84393246
"16000","MAL2",1.89026557
"16011","CAV1",-1.23631078
"16035","COL4A4",-1.34314318
"16038","ZBTB16",-1.53795569
"16070","SRD5A3",1.03051851
"16091","IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1",-1.62120037
"16095","",-1.01350449
"16097","",-1.04048359
"16114","SDC1",1.14458587
"16116","ADCY5",-1.0180852
"16170","DST",1.06933823
"16191","LINC00673///LINC00511",1.28669349
"16210","PALMD",-1.27354032
"16218","CXCL1",-1.92850098
"16226","SDPR",-1.27368055
"16233","CASQ2",-1.43459582
"16244","SMPX",-2.09005465
"16270","ELF3",1.5704942
"16279","ATP1A2",-1.22600629
"16300","NEXN",-1.69285388
"16335","EDIL3",1.06978683
"16339","PCDHB9///PCDHB10",-1.04920884
"16349","ATF3",-1.12006123
"16365","MAOA",1.20483609
"16376","GBP1",-1.11140717
"16384","PLXDC2",-1.07028102
"16407","LYVE1",-1.48284959
"16414","FZD7",-1.08560198
"16425","GATA4",1.54854362
"16465","TRIM50",1.46261759
"16473","FGFBP1",1.31834952
"16503","CA12",-1.08767509
"16507","ESRP1",1.67100527
"16510","ST6GALNAC1",2.03609942
"16521","LIMS2",-1.29533703
"16526","APOC1",-1.43380692
"16530","MMRN1",-1.34151238
"16553","RAB23",-1.22390928
"16585","JPH2",-1.46216582
"16586","HDGFRP3",-1.02946008
"16595","NRXN3",-1.47014027
"16618","CYP2J2",1.20937842
"16647","SLAMF8",-1.20291875
"16657","LPL",-1.54727617
"16668","SGCD",-1.02074379
"16683","HIF3A",-1.25877189
"16689","PSCA",3.09349287
"16711","AGTR1",-1.78111356
"16743","SHISA3",-1.01464328
"16755","KRT17///JUP",-1.28869129
"16759","CST2",-1.30158703
"16775","AIF1L",-1.06851447
"16796","HOXB6",-1.24265223
"16810","CARMN",-1.94701696
"16833","ZEB1",-1.16105252
"16842","DLC1",-1.03621427
"16861","PDE1A",-1.12209321
"16879","ANOS1",-1.28274827
"16887","MRVI1",-1.50185925
"16899","LOC285812",-1.20120955
"16914","ZNF521",-1.18700241
"16925","KCNN4",1.13679783
"16938","LMOD1",-2.0146566
"16948","SLC35A3",1.06697505
"16953","FERMT1",1.30440864
"16955","LIFR",1.37454564
"16959","GBP1",-1.04880613
"16974","CLDN18",2.56142881
"17017","ANGPTL1",-1.62098646
"17045","BMPR1B",-1.19302393
"17058","TIMP2",-1.01248977
"17077","CCL8",-1.38578499
"17086","CD79A",-1.07908193
"17103","ANKRD36BP2",1.18026938
"17116","PRKCB",-1.07741955
"17134","HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG",1.27553446
"17192","ABHD2",-1.0101045
"17194","SVIL",-1.2852078
"17204","PYGM",-1.02943279
"17212","RASD1",-1.03186449
"17220","TACSTD2",1.80729979
"17223","SYNM",-2.37538333
"17226","EHF",1.6709847
"17228","CDC42EP3",-1.23287727
"17253","CXCL14",1.69045152
"17257","MEOX1",-1.21205163
"17258","PLPP2",1.10440033
"17276","KIAA1211",1.04241849
"17279","RHPN2",1.57164917
"17288","GIPC2",1.44736328
"17292","IGF2BP3",-2.0674894
"17296","SYNPO2",-2.20655921
"17298","ANTXR2",-1.00474669
"17303","KCNMA1",-1.24966378
"17308","IL1RN",1.60088855
"17313","PLIN4",-1.08513389
"17324","CDC42EP3",-1.1665112
"17339","MYH11",-2.03979098
"17364","LOC101928605///OR2A1-AS1///OR2A9P///OR2A20P",1.14751031
"17373","DTL",-1.06577493
"17387","GALNT3",1.60450886
"17392","LRRC15",-1.08405191
"17416","NEBL",1.45128478
"17424","CACNB2",-1.53065298
"17442","SCG2",1.67168452
"17481","HIST1H1C",1.2758369
"17486","BARX1",-1.34129364
"17493","CP",-1.41344144
"17503","POPDC2",-1.41818606
"17511","UBE2QL1",1.08969537
"17521","EGFL6",-1.2824998
"17528","FOXC1",-1.13918772
"17531","C6",1.24664306
"17534","CP",-1.34487467
"17552","",-1.07482664
"17570","EMILIN1",-1.1968073
"17577","STON1",-1.45876111
"17607","MSRB3",-1.61566568
"17613","CHRDL1",-1.95778555
"17644","USH1C",1.23723367
"17660","KCNK1",1.41738087
"17676","RBMS3",-1.12929783
"17702","UGT8",1.26228231
"17787","IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1",-1.45060952
"17798","C8orf88",-1.6229649
"17807","AKAP12",-1.28519616
"17849","FXYD6",-1.31443094
"17853","ABCC13",1.26556769
"17906","SLC35G1",1.4756864
"17917","FRZB",-1.30322073
"17950","CDON",-1.39935088
"17959","MYH11",-1.72302525
"17960","C8orf88",-1.44352006
"17969","AGR3",2.57257274
"17983","",-1.0390242
"17989","P2RX7",-1.02841862
"17990","KRT8",1.38241551
"18011","MRVI1",-1.21206727
"18035","MIR100HG",-1.74814243
"18063","PPP1R12B",-1.3427782
"18066","ASS1",-1.07904334
"18070","EZR",1.11138036
"18075","WWTR1",-1.21413084
"18101","WIPF3",1.14281105
"18106","IGHM///IGHG1",-1.42977013
"18109","FOXP2",-1.6362485
"18110","NEGR1",-1.02931433
"18117","KCNMA1",-1.60536126
"18138","SERPINA4",1.20898347
"18144","",1.03477619
"18170","SLC38A11",1.19342007
"18194","ANTXR1",-1.03983952
"18204","SORD",1.09339193
"18294","IRAK3",1.14821398
"18312","HCAR3",-1.73737691
"18326","REEP1",-1.70865835
"18347","SVEP1",-1.10338375
"18373","CFHR1///CFH",-1.02287406
"18385","CFL2",-1.31823947
"18393","COL11A1",-2.02035181
"18398","LOC100507311",-1.09383332
"18407","NPTX2",-1.06217559
"18415","GP2",1.87192671
"18420","GDA",1.87707975
"18435","RGS2",-1.0821475
"18463","SERPINE2",-1.13509648
"18478","OLR1",-1.12759804
"18484","LOC101927263",-1.01066943
"18489","GMDS",1.57872867
"18548","ERAP2",1.28891633
"18549","TFF1",2.99614123
"18556","MIR8071-2///MIR8071-1///IGHV4-31///IGHM///IGHG2///IGHG1",-1.43778116
"18559","FILIP1",-1.43066169
"18572","LOC100507258///CA13",1.229071
"18619","CKMT1A///CKMT1B",1.57845898
"18623","LRP8",-1.24229216
"18636","LIFR",1.15852796
"18681","CLDN18",2.90380541
"18686","",1.03035982
"18701","VIP",-1.39527603
"18709","C15orf48",1.86103565
"18737","S100A10",-1.01790413
"18758","TTTY14",1.36612254
"18763","SCD",1.12452472
"18773","CRNDE",1.06144761
"18805","MYH11",-1.77054694
"18811","RBMS3",-1.27828025
"18823","NDN",-1.02022191
"18824","MYH11",-2.20388964
"18870","MYLK",-1.33537759
"18871","TM4SF4",2.41606358
"18876","IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH",-1.46108967
"18890","MFAP4",-1.37008398
"18908","FAM169A",1.01151252
"18950","SYNE1",-1.0099606
"18953","SLC39A8",-1.01515105
"18958","ERBB3",1.21710921
"18966","ACE2",2.4924785
"18987","MOXD1",-1.13133348
"19030","MAMDC2",1.62595151
"19042","IGF2BP3",-1.98333731
"19044","IGHD",-1.76492545
"19060","AFAP1-AS1",1.01608323
"19074","LARP6",-1.01305543
"19098","FRZB",-1.35927492
"19099","SFRP1",-1.45971719
"19133","FOXA1",1.12974805
"19140","RNF150",-1.20919988
"19141","GAL",-1.33388085
"19145","RBM24",-1.06947718
"19146","NAPSB",-1.02532398
"19173","GAP43",-1.15388185
"19199","IGFBP5",-1.01636779
"19205","NEBL",1.34240422
"19236","HLA-DQB1",-1.10079842
"19253","TLR8",-1.09782727
"19292","GLT8D2",-1.0759457
"19295","CD36",1.47689454
"19314","PGC",3.71052011
"19317","CDKN2B",1.37311021
"19376","HOPX",-1.25339797
"19387","RAB23",-1.37696671
"19403","NEXN",-1.54404223
"19413","CDH3",-1.17492855
"19435","KCNH2",-1.15577599
"19446","RSAD2",1.27690002
"19457","C1orf106",1.2853841
"19470","MYH11",-1.85262227
"19474","FERMT1",1.12324622
"19478","C1orf116",1.12115983
"19498","CLDN3",-2.21200385
"19508","CMPK2",1.09455581
"19513","IGHM",-1.63380073
"19531","USH1C",1.05634647
"19560","GABRB3",1.10559293
"19575","HOOK1",1.36482835
"19584","FRMD6",-1.02552532
"19597","FAM19A5",-1.12211651
"19603","VCL",-1.21546832
"19608","LOC100129518///SOD2",-1.28163335
"19614","MIR6756///MCAM",-1.10823508
"19631","SVIL",-1.23672255
"19644","TRPA1",1.42605191
"19646","HNF4G",1.49749414
"19652","ZG16",1.51178217
"19661","CENPK",1.03594721
"19673","SLC44A4",1.64651122
"19705","CLDN18",2.36127552
"19709","ST14",1.06394269
"19717","RTEL1-TNFRSF6B///TNFRSF6B",-1.10996652
"19740","PDK4",-1.27469929
"19774","FILIP1",-1.5000256
"19783","PPP1R14A",-1.39544284
"19868","PEG10",-1.28696233
"19938","SYNPO2",-1.93066663
"19983","DSC2",1.32242048
"19987","CGN",1.2833402
"20002","LOC102725271///NTM",-1.19396858
"20026","IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1",-1.71224952
"20046","ACE2",2.02371715
"20048","HMCN1",-1.25111903
"20082","CEACAM5",2.5477107
"20146","TNC",-1.53575643
"20161","CLEC5A",-1.09014575
"20166","NAP1L3",-1.28814519
"20179","CALML4",1.26354957
"20195","SULT2A1",1.07893506
"20249","FBLN1",-1.45602975
"20267","CNR1",-1.31025283
"20314","FGF7",-1.348222
"20326","FOXP2",-1.63766735
"20341","TMPRSS15",2.58446822
"20366","TDGF1P3///TDGF1",1.06785855
"20388","MYOC",-1.21098294
"20400","",-1.02834752
"20402","LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH",-1.52830068
"20470","MYLK",-1.35263089
"20509","KLF5",1.35644482
"20548","TC2N",1.03583345
"20588","DUOX2",2.05137483
"20619","LUM",-1.00858536
"20627","PDGFD",1.02710098
"20643","IL11",-1.11546779
"20664","CRNDE",1.15800329
"20691","PGC",3.18229587
"20707","VIL1",1.65207003
"20737","MKX",-1.13445691
"20755","LINC00702",-1.11604631
"20765","IGHM///IGHG1",-1.16373278
"20784","TSPAN2",-1.18458987
"20826","PDE1A",-1.12774148
"20845","KIAA0226L",-1.05967685
"20861","DUSP4",1.05494048
"20866","AKAP12",-1.35090179
"20869","SIX2",-1.06121606
"20883","OLFML3",-1.06179044
"20903","",-1.24085718
"20926","KCNE3",1.18709273
"20959","IGHM///IGHG1///IGHA1",-1.14616392
"20961","KLK10",-2.09984642
"20985","DACH1",1.20960789
"21020","CDH1",1.75965769
"21040","HAND2-AS1",-1.54541624
"21062","SEMA6A",-1.28187751
"21096","GNAS",1.05047483
"21119","SMYD1",-1.30480273
"21164","PIGR",2.53931149
"21170","IGHM",-1.79247043
"21174","IL13RA2",-1.06899823
"21222","CALML4",1.10576907
"21225","CD69",-1.1125461
"21246","SCUBE2",-1.03608423
"21263","LAMA3",1.09631465
"21271","IGHV3-23///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH",-1.62611616
"21290","PPP1R1A",-1.35598044
"21330","SUCNR1",1.05014367
"21345","CDKN2A",-1.02785056
"21374","LRRC31",1.44890733
"21399","CDC42SE2",-1.0447832
"21410","E2F8",1.09526619
"21418","IGFBP2",1.10961329
"21537","NFASC",-1.36328895
"21547","LINC01140",-1.0505715
"21662","AJUBA",-1.05372378
"21674","HLF",-1.14156861
"21678","TUBAL3",1.16696048
"21701","A1CF",1.27815574
"21734","MS4A1",-1.99259957
"21759","CA12",-1.12680789
"21790","TNFRSF11B",-1.17424976
"21809","ABI3BP",-1.34636284
"21827","LGALS4",1.73920031
"21834","TMEM45B",1.68105909
"21854","CXCR2",-1.03228997
"21927","LRMP",1.02421473
"21947","GIP",1.07449093
"21953","RASGEF1A",-1.13821912
"22000","PIR-FIGF///FIGF",-1.05907437
"22064","IL7",1.00654604
"22090","ADAMTS8",-1.05905886
"22163","SPINK1",2.02318207
"22233","SLC16A7",1.05344953
"22275","HEPACAM2",2.18200108
"22292","DCLK1",-1.10788678
"22334","HOXA10",-1.60570088
"22385","FAXC",-1.16789444
"22390","PPP1R14D",1.09133073
"22405","GPX2",1.36919717
"22415","",1.23798693
"22427","IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA2///IGHA1",-1.17883956
"22478","CST4",-1.13233785
"22540","KIAA1324",1.76741631
"22547","ENPEP",-1.02446145
"22555","PTCHD1",-1.12198078
"22567","FAM129A",-1.05031864
"22571","KRT19",1.68266827
"22677","PRH1-PRR4///PRR4",1.50923346
"22740","IGHV4-31///IGHA1",-1.19491116
"22748","FOXA3",1.2448208
"22753","MZB1",1.31740983
"22826","CD109",-1.08162624
"22849","SLIT2",-1.09435503
"22855","",-1.08646743
"22930","UGT2A3",1.56801507
"22933","",-1.14105949
"23015","FOLR1",1.41884671
"23050","ID4",1.13613331
"23058","RBPMS2",-1.31059482
"23062","ASB5",-1.33957892
"23077","MFSD4A",1.35870528
"23083","",-1.32808359
"23157","TCEAL7",-1.11510048
"23169","SERPINA1",-1.17874062
"23236","",1.12144874
"23283","C2orf40",-2.06903806
"23291","C9orf152",1.46376875
"23305","ATP1A2",-1.47915812
"23354","CCKBR",1.23676964
"23447","FOXA2",1.06063329
"23462","CDH11",-1.08906486
"23494","ADIRF",1.05078194
"23517","FGFR3",1.2363767
"23552","IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH",-1.25998009
"23590","SLC6A14",2.08261405
"23603","FCRL5",1.19276407
"23606","MOGAT2",1.00903929
"23615","TFPI2",-1.45832929
"23628","CXCL6",-1.43795244
"23674","EPB41L5",1.01009934
"23692","ITGA1",-1.02533154
"23823","FDCSP",-1.56386365
"23923","TRIM31",1.08364098
"23955","REG1A",2.65521288
"23979","PEG10",-1.4385338
"23998","ABCA8",1.51623682
"24048","CLDN18",1.97499206
"24154","TCN1",2.2015661
"24222","GPC3",-1.194765
"24231","GATM",1.01441204
"24243","RUNX1T1",-1.08652381
"24292","VIL1",1.33609829
"24313","SIX2",-1.149046
"24326","",-1.2559466
"24409","ESRP1",1.02014789
"24541","RASEF",1.16556101
"24558","SRSF6",1.04415951
"24632","CYP2B7P///CYP2B6",1.10052842
"24633","CXCL10",-1.30364821
"24689","PENK",-1.52762051
"24731","FOXQ1",1.39132986
"24736","PRUNE2",-1.42350618
"24742","PRSS8",1.08947572
"24746","CARMN///MIR145",-1.12946983
"24759","LOC100506718///FLRT2",-1.17367366
"24769","CSAG2///CSAG3",-1.04220119
"24772","ZG16B",1.32117935
"24787","CD79A",-1.04791891
"24806","DUXAP10",-1.49933097
"24813","MIA",1.1652974
"24886","PPP1R9A",1.16388556
"24905","AIM2",-1.13323499
"24954","CD24",1.3667873
"24982","FABP4",-1.63958223
"25063","DHRS11",1.05220364
"25146","MEP1B",1.46687201
"25197","CDH1",-1.17501118
"25308","ATP10B",1.33315694
"25389","PRKCB",-1.02072118
"25404","REG3A",2.89269627
"25415","LTF",2.00640013
"25424","PRR15L",1.1255985
"25439","F5",1.02750872
"25441","TDO2",-1.02131016
"25452","EPHA7",-1.13320543
"25457","SDPR",-1.10513807
"25513","ODAM",1.11361633
"25653","CXCL5",-1.8176683
"25659","SLC27A2",1.11808016
"25661","",-1.18576357
"25690","KRT17///JUP",-1.10850599
"25715","AGR2",1.41812406
"25744","CCL15-CCL14///CCL15",1.47356034
"25825","MFSD4A",1.25654152
"25829","LOC101930067",1.01481498
"25896","EML1",-1.02307294
"25927","FBLN1",-1.34810232
"26019","C3orf70",-1.09260162
"26030","MMP7",-1.65305009
"26096","IGHD",-1.18832551
"26167","GREM2",-1.20904611
"26235","ALDOB",1.36384423
"26258","ADAMTSL3",-1.01675345
"26268","F5",1.2536897
"26286","COL21A1",-1.04737941
"26299","TRIM29",-1.27083625
"26417","TNFRSF11A",1.19990925
"26470","KLK6",-1.21429361
"26485","GDF15",-1.07349859
"26512","CXCL5",-1.85467823
"26642","SORBS2",-1.56353731
"26979","PCSK1",1.39338277
"27001","ANK2",-1.0976247
"27083","TSPAN8",1.25103342
"27087","ANGPTL1",-1.00738004
"27093","CLDN3",-1.01879106
"27107","CHGA",1.18916162
"27108","ALDOB",1.9557604
"27135","ATP2C2",1.06013887
"27147","SLC19A3",-1.04366512
"27226","CLMP",-1.00137158
"27321","IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHA2///IGHA1",-1.11805063
"27505","BCHE",-1.46707437
"27536","INS-IGF2///IGF2",-1.14963553
"27572","TMEM45B",1.09585295
"27598","DDC",1.33117404
"27600","SLC27A2",1.02184061
"27609","DNER",1.02525869
"27654","TCEAL2",-1.27192034
"27707","TRIM31",1.13076654
"27780","NLRP2",1.08951835
"27844","MUC20",-1.15708126
"27953","ADIPOQ",-1.29716036
"27984","",-1.2886171
"28018","KRT6B",-1.41259015
"28173","AOC3",-1.11322959
"28184","SORBS2",-1.43364285
"28236","DSG2",1.08014016
"28361","SFN",1.07023632
"28505","PROM1",1.36725954
"28556","FAM3D",1.08772319
"28570","MAGEA6///MAGEA3",-2.00876978
"28576","CR2",-1.13763808
"28836","CD24",1.05682985
"28839","FHL1",-1.15185515
"28841","ORM1",1.11053388
"28866","TMPRSS15",1.22937129
"29023","MAGEA6",-2.02211251
"29323","IDO1",-1.08414617
"29423","ALDOB",1.52811462
"29601","LIPF",2.94243819
"29643","PGM5",-1.24438497
"29904","PGM5-AS1",-1.03236485
"30212","AQP4",1.23054224
"30351","DAZ4///DAZ2///DAZ3///DAZ1",2.53569092
"30411","CD24",1.00760459
"30491","HACD1",-1.00570632
"30596","TMPRSS2",1.08490892
"30647","FLJ22763",1.42487573
"30669","MUC5AC",1.13324202
"30780","NTS",1.2673336
"30796","ALDOB",1.80676811
"30846","MTTP",1.43713627
"31198","HOXA13",-1.1149505
"31399","CLCA1",1.58488282
"31447","PCDH7",-1.07507775
"31502","GPA33",1.13974042
"31530","GP2",1.33325133
"31596","PDZK1",1.06232808
"31803","LOC100509457///HLA-DQA1",-1.98988956
"31836","MUC13",1.01037986
"31964","GBA3",1.0770871
"32020","APOB",1.38143214
"32031","FABP1",2.06715445
"32274","IGHA2///IGHA1///IGH",1.134463
"32283","GCNT3",1.11602185
"32344","WISP3",-1.03285719
"33031","DAZ4///DAZ2///DAZ3///DAZ1",1.93111899
"33168","MMP3",-1.27472967
"33175","PGA4///PGA3///PGA5",2.39013366
"33193","GCG",1.38832043
"33197","GBA3",1.259451
"33364","TRIM31",1.07355268
"33415","MAGEA12",-1.22811326
"33447","CLIC6",1.06016795
"33808","MAGEA2B///MAGEA2",-1.02996723
"33994","DAZ4///DAZ2///DAZ3///DAZ1",1.85397624
"34177","MMP12",-1.32515239
"34370","ADH4",1.22409719
"35690","SLC26A3",1.52854885
"36126","PI3",-1.03150295
"36194","MUC17",1.19430552
"36432","DAZ4///DAZ2///DAZ3///DAZ1",1.43091469
"36620","LINC01207",1.1143058
